Image File,Replaced Feature Indices,Original Latent Values,Replaced (Median) Values
town7_006408.png,"13, 98, 31, 87, 114, 19, 45, 18, 32, 25, 4, 78, 127, 117, 93, 90, 16","0.20341735, 0.8452536, 1.2542925, 2.889676, -1.2068068, 2.3659513, 0.057472125, -0.49645886, 1.194963, -0.7839112, -3.6322014, 1.5887277, -0.80435526, 2.469406, 2.101865, 1.8771552, 3.4464955","-0.46999565, 0.32579216, 0.11364317, -0.16165099, 0.15379539, 1.109619, -0.375064, -0.48548484, -0.00081614964, -0.15588233, 0.55283475, -0.0933437, -0.65790457, 0.09155205, 0.19767109, 0.010356359, 0.35479787"
town7_006409.png,"13, 114, 98, 25, 32, 4, 31, 18, 92, 45, 117, 90, 78, 118, 87, 16, 0, 54, 19, 93, 35","-0.3395833, -1.3688698, 1.0223566, -0.7272515, 2.2312198, -3.8914323, 0.9242612, -0.2685602, -1.0172788, -0.026087262, 1.8456569, 2.1916542, 1.1946718, 0.08120599, 2.5351233, 2.947861, 1.403507, -1.8584206, 2.1294093, 1.3748682, 1.1723546","-0.46999565, 0.15379539, 0.32579216, -0.15588233, -0.00081614964, 0.55283475, 0.11364317, -0.48548484, 0.18834338, -0.375064, 0.09155205, 0.010356359, -0.0933437, -0.37865162, -0.16165099, 0.35479787, -0.10394335, -1.0197315, 1.109619, 0.19767109, -0.14945891"
town7_006501.png,"13, 25, 88, 24, 68, 31, 45, 42, 56, 93, 92, 114, 0, 78, 46, 87, 94, 54, 73, 62, 35, 124, 98, 32, 7, 16, 75, 19, 82, 26, 11, 127, 106, 20, 117, 90, 91, 58","-0.44258544, -0.355985, 1.0558791, 0.06707304, -1.3818715, 2.25003, -0.52869046, 0.2823349, -1.8348817, 0.49479038, 1.0898474, -0.3134222, 0.5310165, 1.6397666, -0.5601603, 3.3012164, 1.2083288, -0.7124623, 0.9896049, -2.1470966, 2.3586597, 0.094913915, 2.056498, 2.3515058, 1.7583381, 2.8082676, 2.4489284, 2.2411323, 1.3692403, 0.8534049, 2.1325934, 0.18808047, 0.3982302, -0.3793158, 0.41217315, 0.50709456, 1.3144959, -2.5916245","-0.46999565, -0.15588233, -0.28094766, -0.36390463, -0.72544944, 0.11364317, -0.375064, -0.4263797, -0.4149109, 0.19767109, 0.18834338, 0.15379539, -0.10394335, -0.0933437, -0.22312966, -0.16165099, -0.2617772, -1.0197315, 0.7272418, -0.5546942, -0.14945891, -0.12082182, 0.32579216, -0.00081614964, 0.11623812, 0.35479787, 0.6283645, 1.109619, 0.26073596, -0.16939524, -0.12836362, -0.65790457, 0.10639665, -0.094660535, 0.09155205, 0.010356359, 0.21297407, -0.1265516"
town7_006505.png,"13, 25, 114, 31, 24, 45, 88, 78, 32, 0, 98, 75, 54, 93, 90, 73, 18, 68, 106, 127, 4, 87, 117, 92","0.18314037, -1.216599, 1.1709918, 1.901883, 0.23261477, -0.78433275, 0.24884354, 1.904842, 1.5862015, 0.58508116, 1.3725996, 1.6893303, -0.76952034, 0.20183921, -0.8045026, 0.32905436, 1.744933, -2.8273318, 0.17281167, -0.20062494, 0.86701643, 3.3002698, -0.43411434, 1.7525821","-0.46999565, -0.15588233, 0.15379539, 0.11364317, -0.36390463, -0.375064, -0.28094766, -0.0933437, -0.00081614964, -0.10394335, 0.32579216, 0.6283645, -1.0197315, 0.19767109, 0.010356359, 0.7272418, -0.48548484, -0.72544944, 0.10639665, -0.65790457, 0.55283475, -0.16165099, 0.09155205, 0.18834338"
town7_006514.png,"13, 25, 98, 78, 31, 32, 4, 24, 45, 0, 106, 18, 114, 68, 73, 92, 94, 90, 87","0.3418699, -0.8369491, 1.4061501, 0.42574334, 1.2242551, 1.2510872, -0.39677876, 0.26169777, -0.70971346, 0.2127225, 1.2837543, 0.64949113, 0.42248562, -2.6304026, 1.9265299, 1.0862998, 1.5873383, -0.18292606, 1.5383044","-0.46999565, -0.15588233, 0.32579216, -0.0933437, 0.11364317, -0.00081614964, 0.55283475, -0.36390463, -0.375064, -0.10394335, 0.10639665, -0.48548484, 0.15379539, -0.72544944, 0.7272418, 0.18834338, -0.2617772, 0.010356359, -0.16165099"
town7_006516.png,"13, 25, 31, 32, 78, 18, 45, 98, 114, 4, 24","-0.3084512, -1.2659485, 1.6508965, 1.2807101, 1.129675, 1.0634376, -1.5861313, 1.1957057, 0.072686434, 0.60265106, 0.24570553","-0.46999565, -0.15588233, 0.11364317, -0.00081614964, -0.0933437, -0.48548484, -0.375064, 0.32579216, 0.15379539, 0.55283475, -0.36390463"
town7_006518.png,"13, 25, 31, 78, 98, 18, 114, 32","-0.46311188, -1.2491956, 1.8253435, 1.5321035, 1.2257406, 0.65259653, 0.20527558, 1.4766117","-0.46999565, -0.15588233, 0.11364317, -0.0933437, 0.32579216, -0.48548484, 0.15379539, -0.00081614964"
town7_006521.png,"13, 25, 31, 18, 78","-0.4206332, -1.4049928, 1.7012732, -0.3083864, 2.3048122","-0.46999565, -0.15588233, 0.11364317, -0.48548484, -0.0933437"
town7_006533.png,"13, 114, 18","-0.27349526, 1.5704272, 0.9272083","-0.46999565, 0.15379539, -0.48548484"
town7_006537.png,"92, 31, 24, 13, 45, 42, 25, 106, 117, 32, 16, 19","1.95325, 2.7908318, -0.16255236, -0.1550812, 0.32042527, 3.1502252, -2.206968, 1.1856406, 1.7603543, 1.5435185, 1.7979022, 3.1316314","0.18834338, 0.11364317, -0.36390463, -0.46999565, -0.375064, -0.4263797, -0.15588233, 0.10639665, 0.09155205, -0.00081614964, 0.35479787, 1.109619"
town7_006538.png,"13, 31, 92, 25, 45, 24, 42","0.3554309, 2.5777278, 1.9789228, -1.975722, 0.2622751, -0.7167537, 3.7723281","-0.46999565, 0.11364317, 0.18834338, -0.15588233, -0.375064, -0.36390463, -0.4263797"
town7_006539.png,"24, 45, 13, 92, 31, 117, 25, 106, 42, 32, 19, 114, 68, 16, 124, 62, 93, 3, 11, 73, 28, 46, 40, 58, 120, 56, 88, 0, 82, 78, 87","0.57309556, 0.07304993, -0.38412476, 2.0001948, 2.6828427, 1.3394439, -2.326973, 0.88233924, 3.3563209, 1.3760096, 2.7380908, -0.25219807, -0.0057819188, 1.4293938, 2.2063456, -1.8098779, 0.4985994, 2.5098023, 2.4720693, -1.0188411, -0.47611704, -2.9406166, 0.73641634, -1.2245727, -0.4536599, -2.4308903, 0.9782262, 0.5608204, 4.6111684, 2.0752158, 4.089978","-0.36390463, -0.375064, -0.46999565, 0.18834338, 0.11364317, 0.09155205, -0.15588233, 0.10639665, -0.4263797, -0.00081614964, 1.109619, 0.15379539, -0.72544944, 0.35479787, -0.12082182, -0.5546942, 0.19767109, -0.15164003, -0.12836362, 0.7272418, -0.013912097, -0.22312966, -0.44911847, -0.1265516, -0.8295667, -0.4149109, -0.28094766, -0.10394335, 0.26073596, -0.0933437, -0.16165099"
town7_006545.png,"24, 25, 32, 82, 42, 13, 46, 45, 88, 68, 93, 92, 31, 11, 106, 62, 19, 58, 73, 120, 22, 114, 124, 16, 34, 78, 28, 94, 1, 3, 40, 117, 91, 77, 35, 56, 110, 4, 0, 15, 41, 87, 127, 20, 23, 47, 5, 14, 104, 75, 7, 97, 10, 90, 18","0.31858656, -2.2327142, 0.9874648, 5.145982, 0.5500475, -0.1262231, 0.56847155, -0.92405033, 0.82251066, -0.54566664, 1.4137908, 1.3482937, 2.8642318, 4.6902056, 3.3942091, -0.5259446, 2.3070703, -1.8851304, 1.3420594, -1.2854055, 0.20416456, 1.154796, 4.4754906, 2.088234, 1.7625791, 2.3343492, 1.0770208, -0.14443263, 2.1367674, 0.55218714, 1.5189091, 1.5785244, -3.0176463, 1.831137, 0.87805516, -0.47496045, -2.3308816, 3.4563696, -0.8454084, -0.06350796, 1.5244627, 1.450977, 0.10981764, 1.6079307, 0.74928725, 1.5977014, 0.052089762, -2.0089781, -1.3623974, 1.0712897, -1.9509654, -0.20846884, 2.9328115, 0.08965452, 0.4430007","-0.36390463, -0.15588233, -0.00081614964, 0.26073596, -0.4263797, -0.46999565, -0.22312966, -0.375064, -0.28094766, -0.72544944, 0.19767109, 0.18834338, 0.11364317, -0.12836362, 0.10639665, -0.5546942, 1.109619, -0.1265516, 0.7272418, -0.8295667, -0.7233548, 0.15379539, -0.12082182, 0.35479787, -0.68002987, -0.0933437, -0.013912097, -0.2617772, 0.005797453, -0.15164003, -0.44911847, 0.09155205, 0.21297407, 0.3301296, -0.14945891, -0.4149109, -0.69423443, 0.55283475, -0.10394335, -0.4501086, -0.052084185, -0.16165099, -0.65790457, -0.094660535, 0.09227347, -0.30911452, -0.2609601, -0.47592828, -0.06246285, 0.6283645, 0.11623812, -0.026136465, -0.13561094, 0.010356359, -0.48548484"
town7_006548.png,"24, 32, 25, 13, 45, 106, 62, 82, 11, 93, 68, 114, 73, 46, 42, 19, 40, 16, 78, 124, 92, 58, 120, 1, 31, 34, 77, 0, 22, 88, 4, 110, 56, 94, 15, 28, 117, 3, 20, 5, 41, 91, 127, 35, 47, 38, 123, 18, 10, 14, 9, 87, 96, 12","0.7588837, 1.216263, -1.8936807, -0.22374709, -0.44480693, 3.3259647, -0.63110036, 2.6187363, 2.8962, 0.8801909, -0.8628811, 0.35760096, 1.4691455, 0.5650631, -0.6507564, 2.5056307, 0.6595525, 2.0504558, 0.72985667, 2.2542524, -0.38052645, 0.41591254, -2.101096, 1.8799622, 1.639698, 0.9784137, 1.4060236, -0.76801133, 0.17283818, 2.1513333, 2.1180134, -1.5723494, 0.38939297, 0.638823, 0.8005015, 2.0988355, 2.4284754, -0.5404625, 1.6353291, 0.9259002, 1.4339546, -0.8898407, 0.23751518, 1.2412177, 1.906931, -1.4691395, 0.037656352, 0.18599278, 1.2855021, -0.99074674, 1.8775103, 1.0907146, 2.0641248, -1.1592654","-0.36390463, -0.00081614964, -0.15588233, -0.46999565, -0.375064, 0.10639665, -0.5546942, 0.26073596, -0.12836362, 0.19767109, -0.72544944, 0.15379539, 0.7272418, -0.22312966, -0.4263797, 1.109619, -0.44911847, 0.35479787, -0.0933437, -0.12082182, 0.18834338, -0.1265516, -0.8295667, 0.005797453, 0.11364317, -0.68002987, 0.3301296, -0.10394335, -0.7233548, -0.28094766, 0.55283475, -0.69423443, -0.4149109, -0.2617772, -0.4501086, -0.013912097, 0.09155205, -0.15164003, -0.094660535, -0.2609601, -0.052084185, 0.21297407, -0.65790457, -0.14945891, -0.30911452, -0.42594448, -0.4034174, -0.48548484, -0.13561094, -0.47592828, 0.6035311, -0.16165099, 0.15095592, 0.41784623"
town7_006575.png,"13, 25, 45, 32, 92","1.1580888, -2.2989414, -0.5826971, 1.251675, -1.713411","-0.46999565, -0.15588233, -0.375064, -0.00081614964, 0.18834338"
town7_006690.png,"13, 25, 45, 106, 16, 31, 19, 18, 32, 20, 118, 0, 78, 42, 87, 114, 68, 98, 4, 54, 3, 55, 103, 92, 117, 71, 8, 90, 73, 127, 62, 75, 26, 94, 14, 124, 5, 125, 123","1.0136185, 1.3858719, -0.7930346, 0.6341857, -1.3880199, -0.4323723, 0.2759507, -0.47459963, -1.6581086, 0.723503, 0.8229178, -0.39723417, -1.6851648, -1.2592103, -0.49676844, -1.3312937, -0.6253811, 0.49365944, 1.5016354, -0.17330624, -0.3550411, 0.058033504, 1.2482066, 1.1301166, 0.2555199, -0.8937738, 1.2173159, 0.57612276, 1.2108527, -1.4266704, 0.061294682, 1.391695, 1.611541, -0.0790924, 1.4516479, -0.037560314, 2.8406563, 1.1288586, 1.0622331","-0.46999565, -0.15588233, -0.375064, 0.10639665, 0.35479787, 0.11364317, 1.109619, -0.48548484, -0.00081614964, -0.094660535, -0.37865162, -0.10394335, -0.0933437, -0.4263797, -0.16165099, 0.15379539, -0.72544944, 0.32579216, 0.55283475, -1.0197315, -0.15164003, 0.1364678, 0.1530613, 0.18834338, 0.09155205, -0.16604048, 0.2050743, 0.010356359, 0.7272418, -0.65790457, -0.5546942, 0.6283645, -0.16939524, -0.2617772, -0.47592828, -0.12082182, -0.2609601, 0.1854067, -0.4034174"
town7_006691.png,13,1.065784,-0.46999565
town7_006724.png,"13, 45, 114, 25, 16, 11, 106, 0, 42, 78, 19, 68, 92, 32, 24, 90","0.8520246, 1.0516163, -0.306769, 0.71279156, 0.19044372, -2.1147523, 1.3599564, -1.0682735, -0.61546886, -0.8148431, 1.0653851, -1.254016, -0.507841, 2.5867987, 2.3028781, 2.0021574","-0.46999565, -0.375064, 0.15379539, -0.15588233, 0.35479787, -0.12836362, 0.10639665, -0.10394335, -0.4263797, -0.0933437, 1.109619, -0.72544944, 0.18834338, -0.00081614964, -0.36390463, 0.010356359"
town7_006726.png,"13, 45, 18, 25, 114, 16, 31, 106, 90, 4, 19, 68, 11, 92, 0","0.63778603, 1.056167, -2.6926322, 0.41476187, -0.39579707, -0.032197274, 0.18260401, 1.3356925, 1.2358267, 0.101312265, 0.66872144, -1.4251382, -2.529259, -0.06967598, -1.8364203","-0.46999565, -0.375064, -0.48548484, -0.15588233, 0.15379539, 0.35479787, 0.11364317, 0.10639665, 0.010356359, 0.55283475, 1.109619, -0.72544944, -0.12836362, 0.18834338, -0.10394335"
town7_006830.png,"13, 25, 45, 31, 106, 16, 18, 90, 4, 19, 118, 117, 98, 0, 114, 54, 68, 87, 123, 42, 92, 103, 78, 71, 73, 56, 32, 5","1.1952096, 0.07467961, 1.0518506, 0.5186842, 1.0288355, 0.42540416, -2.6798337, -0.9251742, -0.92109257, 0.80770904, -1.5416462, 0.9064409, -0.23588039, -0.09038, -0.08044913, -2.936795, -1.8815647, -1.0653372, -0.7403417, -1.0935435, -0.9290468, 1.2631685, 0.6027601, -0.07451355, -1.8346441, -2.4688401, 0.14844371, -1.5122772","-0.46999565, -0.15588233, -0.375064, 0.11364317, 0.10639665, 0.35479787, -0.48548484, 0.010356359, 0.55283475, 1.109619, -0.37865162, 0.09155205, 0.32579216, -0.10394335, 0.15379539, -1.0197315, -0.72544944, -0.16165099, -0.4034174, -0.4263797, 0.18834338, 0.1530613, -0.0933437, -0.16604048, 0.7272418, -0.4149109, -0.00081614964, -0.2609601"
town7_006866.png,"18, 13, 25, 114, 98, 45, 78, 32, 90, 31","0.5521094, 1.3863149, 0.024383564, -0.5613394, -0.12480711, -2.2634695, -0.69528395, -0.52648085, 0.8267765, -2.1492717","-0.48548484, -0.46999565, -0.15588233, 0.15379539, 0.32579216, -0.375064, -0.0933437, -0.00081614964, 0.010356359, 0.11364317"
town7_006973.png,"13, 31, 18, 45, 114, 25, 4, 125, 90, 106, 78, 32, 10, 117, 68, 103, 16, 19, 118","0.6341143, -2.5078251, 0.7704933, -0.71554244, -2.9791589, 2.1992044, -0.7651425, 1.3338755, 3.080322, -0.88785076, -2.2759714, -1.9639518, 4.0517964, 0.5684303, -0.013738707, -1.098365, -1.4302455, 1.491101, 4.010571","-0.46999565, 0.11364317, -0.48548484, -0.375064, 0.15379539, -0.15588233, 0.55283475, 0.1854067, 0.010356359, 0.10639665, -0.0933437, -0.00081614964, -0.13561094, 0.09155205, -0.72544944, 0.1530613, 0.35479787, 1.109619, -0.37865162"
town7_006980.png,"13, 25, 31, 45, 87, 19, 118, 90, 78, 4, 16, 18, 98, 54, 11, 92, 117, 10, 114, 26, 125, 71, 28, 43, 32, 68, 6, 55, 8, 15, 103, 57, 75, 5","-0.6809133, 0.694833, 0.597731, -2.23869, 1.5738417, 1.5600277, 2.3114407, 0.2210753, -0.6858679, 0.6762853, -0.26469356, 1.515199, -0.33997747, -0.60585785, 1.1205459, 0.60618424, 1.1814424, 2.0172997, -0.46596196, -1.3763006, 1.6069115, -0.04650583, 0.26490244, -0.9121678, -0.16286004, -1.7680677, 2.8091383, 0.6399249, 1.3322797, -1.872869, 1.5487282, 1.57264, 1.7898421, 1.0823004","-0.46999565, -0.15588233, 0.11364317, -0.375064, -0.16165099, 1.109619, -0.37865162, 0.010356359, -0.0933437, 0.55283475, 0.35479787, -0.48548484, 0.32579216, -1.0197315, -0.12836362, 0.18834338, 0.09155205, -0.13561094, 0.15379539, -0.16939524, 0.1854067, -0.16604048, -0.013912097, 0.016164623, -0.00081614964, -0.72544944, 0.59702635, 0.1364678, 0.2050743, -0.4501086, 0.1530613, 0.02738389, 0.6283645, -0.2609601"
town7_006981.png,"31, 25, 13, 98, 78, 19, 16, 92, 45, 54, 87, 32, 73, 90, 117, 18, 75, 71, 20, 106, 68, 42, 4, 7, 0, 118","1.4846942, 2.0348363, -1.3234125, 0.018016838, -0.94799197, 1.7184072, 0.37471738, 0.6949263, -2.0896866, 0.3219257, -0.23769298, 0.4234761, 1.2751896, 0.7777169, 2.1415665, 1.2741667, 3.5572515, -0.71137583, 0.84103334, -0.74022716, -1.6374135, -1.8417886, 0.020330157, 1.045619, -0.3956126, 1.8714857","0.11364317, -0.15588233, -0.46999565, 0.32579216, -0.0933437, 1.109619, 0.35479787, 0.18834338, -0.375064, -1.0197315, -0.16165099, -0.00081614964, 0.7272418, 0.010356359, 0.09155205, -0.48548484, 0.6283645, -0.16604048, -0.094660535, 0.10639665, -0.72544944, -0.4263797, 0.55283475, 0.11623812, -0.10394335, -0.37865162"
town7_006983.png,"13, 25, 18, 31, 118, 4, 78, 19, 90, 45, 92, 98, 55, 106, 125, 32, 54, 87, 16, 71, 117, 75, 74, 103, 11, 8, 26, 57","-0.8478718, 0.9691804, 0.9143269, 1.1579677, 1.946878, 0.64740705, -0.6185056, 1.1241847, 0.5837461, -1.9845226, 0.59694993, -0.24686709, -0.12767339, 0.33488888, 1.7197633, 0.32385665, -1.01155, 0.4531264, -0.38718635, 0.37966585, 1.4235091, 2.0070305, 1.7644116, 0.84994656, 1.6244049, 1.6477274, -1.8283644, 1.408683","-0.46999565, -0.15588233, -0.48548484, 0.11364317, -0.37865162, 0.55283475, -0.0933437, 1.109619, 0.010356359, -0.375064, 0.18834338, 0.32579216, 0.1364678, 0.10639665, 0.1854067, -0.00081614964, -1.0197315, -0.16165099, 0.35479787, -0.16604048, 0.09155205, 0.6283645, 0.7273235, 0.1530613, -0.12836362, 0.2050743, -0.16939524, 0.02738389"
town7_006986.png,"13, 25, 31, 98, 78, 90, 19, 32, 18, 16, 117, 4, 106, 103, 54, 3, 118, 45, 0, 57, 73, 87, 55, 20, 114, 75, 125, 15, 11, 71, 68, 8","-1.3544273, 0.6539752, 0.87891024, -0.69103885, -0.7429377, 0.9998657, 0.99335814, 1.0182071, 0.4754356, 0.15450016, 1.8918083, 0.7343172, -0.2658725, 0.8465674, -1.3687841, -0.4277532, 2.627832, -2.692539, -1.2428524, 1.2431649, 1.5460501, -0.41870824, 0.95432174, 0.76537853, -0.7062544, 2.3393197, 2.7428539, -1.1158155, 0.6484102, 0.8744052, -1.9134089, 1.9275963","-0.46999565, -0.15588233, 0.11364317, 0.32579216, -0.0933437, 0.010356359, 1.109619, -0.00081614964, -0.48548484, 0.35479787, 0.09155205, 0.55283475, 0.10639665, 0.1530613, -1.0197315, -0.15164003, -0.37865162, -0.375064, -0.10394335, 0.02738389, 0.7272418, -0.16165099, 0.1364678, -0.094660535, 0.15379539, 0.6283645, 0.1854067, -0.4501086, -0.12836362, -0.16604048, -0.72544944, 0.2050743"
town7_006988.png,"13, 25, 90, 31, 118, 18, 98, 54, 32, 103","-1.4199599, 0.9231698, 1.1589712, 0.34896484, 3.3915057, 0.58994305, -0.2599984, -0.9073761, 1.562118, 0.8534246","-0.46999565, -0.15588233, 0.010356359, 0.11364317, -0.37865162, -0.48548484, 0.32579216, -1.0197315, -0.00081614964, 0.1530613"
town7_006990.png,"13, 118, 18, 25, 78, 31, 90, 103, 4, 98, 32, 87, 117, 19, 45, 16, 8, 114, 6, 57, 125","-1.0334582, 3.257023, 1.2304381, -0.38974047, -0.64398444, -0.6484002, 0.77637434, 1.7777162, 0.13766631, -0.66552687, 0.7153851, -0.5862957, 0.5638685, -0.43061408, -2.7379026, -0.53584224, 1.6002787, -0.111195415, 4.213336, 1.0326763, 2.5584939","-0.46999565, -0.37865162, -0.48548484, -0.15588233, -0.0933437, 0.11364317, 0.010356359, 0.1530613, 0.55283475, 0.32579216, -0.00081614964, -0.16165099, 0.09155205, 1.109619, -0.375064, 0.35479787, 0.2050743, 0.15379539, 0.59702635, 0.02738389, 0.1854067"
town7_007003.png,"13, 25, 78, 98","-1.0459757, -0.66604227, -1.618816, -0.43207705","-0.46999565, -0.15588233, -0.0933437, 0.32579216"
town7_007010.png,13,-0.99890685,-0.46999565
town7_007021.png,"42, 45, 13, 24, 114, 25, 32, 11, 73, 19, 46, 62, 88, 16, 0, 3, 14, 124, 31, 68, 106, 110, 20, 82, 92, 28, 117, 127, 78, 58, 93, 56, 15, 40, 35, 1, 77, 18, 5, 120, 47, 91, 34, 4, 22, 87, 96, 10, 38, 71, 94, 9, 69, 41, 103, 118, 55, 75, 90, 123, 98, 54","0.49489033, 1.1973093, 1.5225862, 0.41937524, -0.18094587, 0.6100189, 0.18161692, 0.64175105, 1.2555399, 2.7270963, 0.9611043, -1.2257429, 1.1424463, -1.3034647, -0.8685619, 1.5865302, -2.2363698, 2.0379434, 0.91930825, 1.420066, 2.71036, 0.55259, 0.932957, 0.85330474, 0.30111456, 1.0709604, 0.94006026, 1.2192565, 0.04888919, -1.3550248, -2.3862612, -1.0504695, 2.4871445, -0.17373404, 0.67507154, -1.5751972, 2.9044194, -1.4785928, 0.8330987, 0.5784465, 1.5562304, 0.027081005, 2.8739457, 2.6682472, 0.6306933, -0.7173974, 1.485369, 2.0241494, 0.26297158, 0.27463672, 0.39490026, -0.5861681, -0.52772844, 0.5612154, 1.2816722, -0.5631883, 0.29561678, 1.3090296, -2.2569606, 0.6853576, -0.8656905, 2.7111106","-0.4263797, -0.375064, -0.46999565, -0.36390463, 0.15379539, -0.15588233, -0.00081614964, -0.12836362, 0.7272418, 1.109619, -0.22312966, -0.5546942, -0.28094766, 0.35479787, -0.10394335, -0.15164003, -0.47592828, -0.12082182, 0.11364317, -0.72544944, 0.10639665, -0.69423443, -0.094660535, 0.26073596, 0.18834338, -0.013912097, 0.09155205, -0.65790457, -0.0933437, -0.1265516, 0.19767109, -0.4149109, -0.4501086, -0.44911847, -0.14945891, 0.005797453, 0.3301296, -0.48548484, -0.2609601, -0.8295667, -0.30911452, 0.21297407, -0.68002987, 0.55283475, -0.7233548, -0.16165099, 0.15095592, -0.13561094, -0.42594448, -0.16604048, -0.2617772, 0.6035311, 0.3626676, -0.052084185, 0.1530613, -0.37865162, 0.1364678, 0.6283645, 0.010356359, -0.4034174, 0.32579216, -1.0197315"
town7_007024.png,,,
town7_007058.png,"13, 31, 32, 114, 78, 4, 90, 24, 98, 68, 25, 92, 18, 82, 73, 57, 106, 62, 125, 9, 118, 19, 29, 117, 45, 88, 87, 16, 56, 103, 123, 26, 20, 11, 54, 3, 1, 71, 101, 0, 49, 22, 94, 67, 50, 127, 8, 35, 110, 77, 14, 66, 28","-0.6356034, -0.924563, 1.0056959, -0.421719, -2.1936276, 2.14741, 1.589938, 1.3770229, -1.3854457, 2.1968849, -0.5358455, -0.6306465, 1.5613992, 0.6094878, 0.6694199, 1.2077799, -0.032299444, -3.2293682, 0.53427666, 0.748936, 1.0595157, -0.04237716, 2.7865105, -2.0246584, -0.8085552, 1.1831459, 1.2724383, 1.3103249, -1.3337393, 0.12962507, 1.9292637, -1.1405036, -1.8072083, -1.7402439, -0.8757599, -0.9009413, 1.7484536, -0.87368107, 1.32067, 2.3829122, -0.66555834, 0.47969595, 1.3240954, 2.6891909, 2.8818822, -2.2592378, 1.1243458, 0.6565793, 1.3916339, 0.44322887, -2.804635, -0.95022243, 3.2926166","-0.46999565, 0.11364317, -0.00081614964, 0.15379539, -0.0933437, 0.55283475, 0.010356359, -0.36390463, 0.32579216, -0.72544944, -0.15588233, 0.18834338, -0.48548484, 0.26073596, 0.7272418, 0.02738389, 0.10639665, -0.5546942, 0.1854067, 0.6035311, -0.37865162, 1.109619, 0.86721164, 0.09155205, -0.375064, -0.28094766, -0.16165099, 0.35479787, -0.4149109, 0.1530613, -0.4034174, -0.16939524, -0.094660535, -0.12836362, -1.0197315, -0.15164003, 0.005797453, -0.16604048, -0.16187233, -0.10394335, 0.20886245, -0.7233548, -0.2617772, 0.99148583, 0.12891746, -0.65790457, 0.2050743, -0.14945891, -0.69423443, 0.3301296, -0.47592828, -0.4869386, -0.013912097"
town7_007070.png,"25, 0, 88, 45, 93, 24, 32, 20, 19, 13, 34, 35, 11, 73, 98, 114, 124, 46, 110, 106, 127, 62, 42, 14, 91, 75, 47, 15, 78, 87, 16, 3, 77, 18, 1, 68, 28, 31, 54, 117, 82, 92, 5, 58, 40, 56, 90, 94, 123, 79, 51, 7, 4, 23, 102, 97, 57","0.77477765, 2.5880628, 1.3734795, 0.56567574, -0.8853505, 2.6260927, 0.9463255, 1.2269816, 2.5886924, 1.5485828, 0.4644204, 1.3031524, 0.7838062, 0.56575906, 0.9577828, -0.9536744, -0.48610225, 0.33611348, -0.53744113, 2.514965, 0.62133944, -2.7761366, -0.14265083, -2.3080401, 0.8520738, 0.7913251, 1.0615339, -0.75985056, -0.6081971, -0.32839444, -0.19348952, 1.292882, 2.9729712, 0.7531157, 0.6476964, 0.82583123, -0.33731318, 0.03628839, 2.6659276, 1.8163723, 0.89389336, -0.989702, 1.7517751, -1.2590351, -0.6169622, -2.1337543, 0.12973282, -0.68993336, 0.42863652, -0.58493316, 1.9805475, -2.3332717, 1.7612619, -1.2209339, 1.1496171, -1.0945307, 0.80070937","-0.15588233, -0.10394335, -0.28094766, -0.375064, 0.19767109, -0.36390463, -0.00081614964, -0.094660535, 1.109619, -0.46999565, -0.68002987, -0.14945891, -0.12836362, 0.7272418, 0.32579216, 0.15379539, -0.12082182, -0.22312966, -0.69423443, 0.10639665, -0.65790457, -0.5546942, -0.4263797, -0.47592828, 0.21297407, 0.6283645, -0.30911452, -0.4501086, -0.0933437, -0.16165099, 0.35479787, -0.15164003, 0.3301296, -0.48548484, 0.005797453, -0.72544944, -0.013912097, 0.11364317, -1.0197315, 0.09155205, 0.26073596, 0.18834338, -0.2609601, -0.1265516, -0.44911847, -0.4149109, 0.010356359, -0.2617772, -0.4034174, 0.39248106, 0.52480125, 0.11623812, 0.55283475, 0.09227347, -0.28494564, -0.026136465, 0.02738389"
